Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-September-2021,1021.00,1029.15,1012.85,1016.65,1019.146827678742572359,10434,975,10633778.00,4568,43.78,16.30,-4.35
8-September-2021,1019.85,1034.00,1017.10,1029.85,1025.066942967834940084,11099,1075,11377218.00,6276,56.55,16.90,10.00
7-September-2021,1028.65,1036.05,1001.30,1018.15,1014.585462689606026672,19646,1460,19932546.00,10694,54.43,34.75,-10.50
6-September-2021,999.95,1036.20,988.00,1028.65,1022.430210946938016912,43044,3183,44009486.00,19273,44.78,48.20,28.70
3-September-2021,993.00,1002.00,982.80,989.90,988.328611366101977801,47932,3446,47372567.00,17594,36.71,19.20,-3.10
2-September-2021,981.80,988.75,979.60,986.90,985.633461986154505911,16323,869,16088495.00,5841,35.78,9.15,5.10
1-September-2021,986.00,993.45,971.30,981.60,985.157748936634311266,45845,3211,45164557.00,31298,68.27,22.15,-4.40
31-August-2021,942.10,985.85,942.10,977.90,978.144407564309734899,45794,3520,44793145.00,12848,28.06,43.75,35.80
30-August-2021,932.00,951.55,889.00,937.35,927.963416233226976703,45758,4812,42461750.00,26253,57.37,62.55,5.35
27-August-2021,942.00,956.05,937.65,945.70,946.959586888190390660,6681,758,6326637.00,2745,41.09,18.40,3.70
26-August-2021,932.65,972.00,932.65,942.60,956.566560382622558788,10036,1438,9600102.00,2952,29.41,39.35,9.95
25-August-2021,960.00,960.00,933.00,950.00,942.957575757575757575,12045,1522,11357924.00,5972,49.58,27.00,-10.00
24-August-2021,918.00,958.00,918.00,950.80,937.536995682596397201,13434,1242,12594872.00,5042,37.53,40.00,32.80
23-August-2021,916.00,928.80,909.45,921.35,919.072271173383407963,20769,2257,19088212.00,10338,49.78,19.35,5.35
20-August-2021,941.00,941.00,905.35,915.75,916.971473029045643153,15424,1571,14143368.00,6690,43.37,35.65,-25.25
18-August-2021,954.00,964.00,932.85,941.00,947.617671888190601256,10661,1139,10102552.00,4436,41.61,31.15,-13.00
17-August-2021,971.90,971.90,947.25,953.15,957.431637560111364211,19755,2413,18914062.00,8636,43.72,24.65,-18.75
16-August-2021,955.00,981.05,955.00,971.90,967.833999222147579818,28283,2614,27373249.00,13551,47.91,26.05,16.90
13-August-2021,959.95,960.00,942.65,954.55,952.291675359899853953,9586,1050,9128668.00,4738,49.43,17.35,-5.40
12-August-2021,955.00,974.90,939.70,965.25,963.183160497218597623,14561,1751,14024910.00,8273,56.82,35.20,10.25
11-August-2021,933.10,958.00,901.25,945.10,930.106556330293974918,39153,4063,36416462.00,27869,71.18,56.75,12.00
10-August-2021,982.00,982.00,927.25,954.65,963.939578671193764950,12959,1260,12491693.00,5293,40.84,54.75,-27.35
9-August-2021,956.00,972.95,956.00,968.55,967.054618921554967256,7177,856,6940551.00,2850,39.71,16.95,12.55
6-August-2021,969.90,973.35,955.05,966.30,964.567220902612826603,12630,1519,12182484.00,6340,50.20,18.30,-3.60
5-August-2021,964.80,983.00,951.05,959.65,962.080480527638190954,12736,1324,12253057.00,5237,41.12,31.95,-5.15
4-August-2021,966.00,985.00,950.00,965.90,968.845845845845845845,20979,3049,20325417.00,10451,49.82,35.00,-0.10
3-August-2021,995.30,997.25,975.00,978.85,979.711386696730552423,7983,1102,7821036.00,4595,57.56,22.25,-16.45
2-August-2021,988.00,996.55,985.45,988.65,990.489945862335653518,7758,801,7684221.00,4471,57.63,11.10,0.65
30-July-2021,990.00,998.75,972.70,986.35,985.125638577226068274,167560,1284,165067652.00,161327,96.28,26.05,-3.65
29-July-2021,998.95,1007.50,981.00,998.30,996.712397140159179819,22239,2653,22165887.00,13262,59.63,26.50,-0.65
28-July-2021,999.95,1000.05,976.75,988.05,988.747372256635927908,35677,3301,35275540.00,20067,56.25,23.30,-11.90
27-July-2021,983.05,1002.25,970.05,980.95,983.514936477051619549,8737,1134,8592970.00,3215,36.80,32.20,-2.10
26-July-2021,988.65,1008.40,977.45,983.40,991.835687011334020243,16499,1931,16364297.00,5796,35.13,30.95,-5.25
23-July-2021,1038.00,1065.00,998.00,1002.60,1023.642540828041894139,42679,5996,43688040.00,24626,57.70,67.00,-35.40
22-July-2021,980.00,1055.00,980.00,1033.45,1032.753441191576784797,38940,3386,40215419.00,16397,42.11,75.00,53.45
20-July-2021,1020.00,1022.30,972.05,977.60,986.125431034482758620,30160,2726,29741543.00,10081,33.42,50.25,-42.40
19-July-2021,1050.00,1050.00,1000.65,1014.05,1021.167042760974684744,52735,4056,53851244.00,22901,43.43,49.35,-35.95
16-July-2021,940.00,1091.40,910.95,1061.70,993.068195306177502023,203885,15225,202471709.00,94295,46.25,180.45,121.70
15-July-2021,886.00,995.00,882.05,947.45,949.581593354403053382,115806,7522,109967246.00,35796,30.91,112.95,61.45
14-July-2021,856.60,879.00,853.30,873.10,868.259634399266869242,20733,1326,18001627.00,8367,40.36,25.70,16.50
13-July-2021,859.00,863.20,849.00,856.60,854.447829194211184563,11194,1042,9564689.00,5259,46.98,14.20,-2.40
12-July-2021,853.95,874.00,838.55,855.55,857.745810701490812434,17306,1502,14844149.00,6656,38.46,35.45,1.60
9-July-2021,851.75,858.75,847.05,851.15,852.390724130387223802,4571,433,3896278.00,1961,42.90,11.70,-0.60
8-July-2021,863.95,868.95,845.90,858.75,860.021602495460682527,21479,1856,18472404.00,9610,44.74,23.05,-5.20
7-July-2021,871.90,871.90,846.05,849.70,852.890925897396395008,6491,664,5536115.00,3469,53.44,25.85,-22.20
6-July-2021,851.10,877.80,847.05,862.95,865.448739351911305166,23361,2454,20217748.00,14384,61.57,30.75,11.85
5-July-2021,878.20,880.25,845.10,850.15,860.037525585626563566,13191,1417,11344755.00,8348,63.29,35.15,-28.05
2-July-2021,887.10,899.80,871.85,874.25,880.682596076861489191,19984,2202,17599561.00,10044,50.26,27.95,-12.85
1-July-2021,878.00,894.80,860.35,887.10,880.172863954973030721,38377,3992,33778394.00,24201,63.06,34.45,9.10
30-June-2021,859.90,885.00,848.00,860.60,860.946890894927370205,21823,1755,18788444.00,7955,36.45,37.00,0.70
29-June-2021,806.05,853.20,806.05,844.05,833.753783005574955584,16323,1763,13609363.00,10039,61.50,47.15,38.00
28-June-2021,841.00,841.25,810.00,832.05,827.218936833896542760,15388,1177,12729245.00,5438,35.34,31.25,-8.95
25-June-2021,848.15,857.15,836.00,839.00,845.010765653259839807,11611,1227,9811420.00,5289,45.55,21.15,-9.15
24-June-2021,850.00,854.65,840.30,848.90,847.950976009536581731,13422,1388,11381198.00,5331,39.72,14.35,-1.10
23-June-2021,879.90,883.55,846.45,850.85,858.377128731001648049,10922,1285,9375195.00,4523,41.41,37.10,-29.05
22-June-2021,875.65,886.50,857.00,869.75,872.424453761186809642,24806,1747,21641361.00,17595,70.93,29.50,-5.90
21-June-2021,858.00,919.10,846.60,880.10,885.321508199970272011,40366,3764,35736888.00,16844,41.73,72.50,22.10
18-June-2021,850.00,886.00,814.00,862.10,852.825738498789346246,41300,3175,35221703.00,21760,52.69,72.00,12.10
17-June-2021,842.00,870.70,834.10,856.90,857.090317609793682047,23362,1298,20023344.00,11499,49.22,36.60,14.90
16-June-2021,832.80,859.50,831.20,843.00,844.874740880891897392,132661,2719,112081928.00,19619,14.79,28.30,10.20
15-June-2021,817.00,834.00,817.00,829.60,824.725815015929629110,199628,740,164638365.00,193397,96.88,17.00,12.60
14-June-2021,819.30,837.00,801.00,819.25,824.919667848479193879,10718,901,8841489.00,4327,40.37,36.00,-0.05
11-June-2021,818.05,822.00,809.00,816.30,817.705800316957210776,15775,2160,12899309.00,10888,69.02,13.00,-1.75
10-June-2021,815.00,819.00,803.85,814.20,815.591870615326942644,18673,1948,15229547.00,13678,73.25,15.15,-0.80
9-June-2021,809.00,820.00,795.00,799.45,811.492646523480160174,27470,1980,22291703.00,15685,57.10,25.00,-9.55
8-June-2021,806.00,809.15,781.75,803.10,797.513919033688779843,10597,742,8451255.00,4412,41.63,27.40,-2.90
7-June-2021,809.00,809.00,796.35,804.25,800.225711931141836828,10921,755,8739265.00,4641,42.50,12.65,-4.75
4-June-2021,799.10,806.40,799.10,803.25,803.442110445556740789,12187,1306,9791549.00,8067,66.19,7.30,4.15
3-June-2021,801.05,809.30,798.15,803.20,802.950213776722090261,10525,977,8451051.00,6170,58.62,11.15,2.15
2-June-2021,808.00,817.55,797.75,814.20,808.428217821782178217,17372,1201,14044015.00,8239,47.43,19.80,6.20
1-June-2021,828.85,830.00,805.00,812.65,810.888999875140466974,8009,930,6494410.00,4508,56.29,25.00,-16.20
31-May-2021,828.00,828.00,804.15,823.85,822.128915934189767861,8874,634,7295572.00,5529,62.31,23.85,-4.15
28-May-2021,825.00,825.00,810.05,815.30,818.343681457735785388,11854,1205,9700646.00,8617,72.69,14.95,-9.70
27-May-2021,810.00,822.00,804.35,815.95,811.889329908942330142,12849,785,10431966.00,4836,37.64,17.65,5.95
26-May-2021,816.00,824.45,809.25,813.90,816.977844914400805639,6951,670,5678813.00,3335,47.98,15.20,-2.10
25-May-2021,809.95,815.30,806.20,808.60,811.548153787590407308,13135,1121,10659685.00,7324,55.76,9.10,-1.35
24-May-2021,808.00,816.35,795.30,804.00,808.865340386384544618,8696,626,7033893.00,3596,41.35,21.05,-4.00
21-May-2021,830.00,836.90,800.00,805.85,814.902095767769940314,29488,2145,24029833.00,14995,50.85,36.90,-24.15
20-May-2021,800.00,835.00,789.00,828.70,819.176722110574250652,23387,1485,19158086.00,8052,34.43,46.00,28.70
19-May-2021,804.70,819.00,777.00,793.70,795.473154589045721618,14807,881,11778571.00,6405,43.26,42.00,-11.00
18-May-2021,775.00,810.00,775.00,803.50,800.636947923533289386,24272,1450,19433060.00,8991,37.04,35.00,28.50
17-May-2021,777.85,789.10,763.55,774.60,776.983731739707835325,18072,1078,14041650.00,3764,20.83,25.55,-3.25
14-May-2021,763.70,777.40,762.70,774.10,772.573296333849191525,18739,1416,14477251.00,12186,65.03,14.70,10.40
12-May-2021,758.80,770.00,754.00,763.70,769.748861957514161675,616629,1633,474649471.00,606908,98.42,16.00,4.90
11-May-2021,758.00,778.00,752.00,770.45,769.851827991625060396,12418,710,9560020.00,3818,30.75,26.00,12.45
10-May-2021,760.55,769.00,747.00,756.75,755.962116233217538259,21302,1349,16103505.00,10663,50.06,22.00,-3.80
7-May-2021,757.65,769.95,757.65,760.55,764.959701869631126831,7916,408,6055421.00,2810,35.50,12.30,2.90
6-May-2021,769.95,775.90,753.35,758.40,760.168140923867846072,26454,1517,20109488.00,11544,43.64,22.55,-11.55
5-May-2021,799.00,799.00,755.00,764.75,771.452099317988064791,18768,1138,14478613.00,6643,35.40,44.00,-34.25
4-May-2021,749.60,795.00,749.05,784.85,769.757882562614944163,52743,3307,40599340.00,33080,62.72,45.95,35.25
3-May-2021,735.00,758.95,726.05,749.65,747.008744297197479904,18412,908,13753925.00,6537,35.50,32.90,14.65
30-April-2021,735.30,751.95,730.70,736.05,741.361959559427913858,30415,1846,22548524.00,16291,53.56,21.25,0.75
29-April-2021,708.90,774.00,708.90,735.30,739.772641357382525751,68249,2866,50488743.00,20860,30.56,65.10,26.40
28-April-2021,714.95,714.95,699.95,707.30,706.987442827442827442,12025,675,8501524.00,4793,39.86,15.00,-7.65
27-April-2021,700.00,718.00,688.45,698.70,704.476894072255349000,22808,1205,16067709.00,9479,41.56,29.55,-1.30
26-April-2021,690.00,707.10,690.00,695.10,699.024611440474282967,31205,1947,21813063.00,19896,63.76,17.10,5.10
23-April-2021,705.00,720.00,670.00,686.50,692.270148184873023742,36306,2402,25133560.00,15652,43.11,50.00,-18.50
22-April-2021,690.00,695.05,680.00,687.95,690.018454211727353904,10079,633,6954696.00,4411,43.76,15.05,-2.05
20-April-2021,661.00,694.00,661.00,683.50,678.744554938685864193,16391,1025,11125302.00,10771,65.71,33.00,22.50
19-April-2021,675.00,680.00,667.15,671.30,672.124022075322942567,16489,1126,11082653.00,8485,51.46,12.85,-3.70
16-April-2021,690.00,697.80,679.10,685.20,692.060459133188205026,10106,920,6993963.00,6011,59.48,18.70,-4.80
15-April-2021,671.00,700.00,667.35,687.40,679.455278482902792295,6697,548,4550312.00,2322,34.67,32.65,16.40
13-April-2021,665.00,703.10,662.60,690.30,687.959037162162162162,9472,638,6516348.00,4074,43.01,40.50,25.30
12-April-2021,681.00,700.00,652.65,661.75,674.338178913738019169,12520,766,8442714.00,4349,34.74,47.35,-19.25
9-April-2021,693.00,707.60,693.00,702.30,699.709005481597494126,6385,416,4467642.00,2831,44.34,14.60,9.30
8-April-2021,705.00,710.00,691.55,700.30,701.368171497261920662,14974,884,10502287.00,5154,34.42,18.45,-4.70
7-April-2021,678.45,701.00,678.45,690.30,692.630102040816326530,12152,690,8416841.00,6627,54.53,22.55,11.85
6-April-2021,678.95,687.65,664.00,678.45,675.504075380079773397,17299,1227,11685545.00,10232,59.15,23.65,-0.50
5-April-2021,661.00,680.00,658.00,666.95,670.040231092436974789,9520,552,6378783.00,4141,43.50,22.00,5.95
1-April-2021,654.00,679.00,651.65,661.80,668.590476190476190476,16800,1183,11232320.00,7802,46.44,27.35,7.80
31-March-2021,648.00,654.40,636.40,648.60,648.574716202270381836,9690,581,6284689.00,2875,29.67,18.00,0.60
30-March-2021,642.05,649.00,626.00,643.40,636.477233888638436618,95383,1350,60709108.00,84984,89.10,23.00,1.35
26-March-2021,654.60,654.60,639.45,643.00,644.574671230408935326,5551,616,3578034.00,2632,47.41,15.15,-11.60
25-March-2021,661.05,663.95,638.30,649.55,651.538595317725752508,7475,520,4870251.00,4197,56.15,25.65,-11.50
24-March-2021,658.95,674.55,651.70,665.05,664.203840472673559822,11509,1143,7644322.00,6870,59.69,22.85,6.10
23-March-2021,677.05,686.65,657.55,666.95,673.096941372449215677,21611,1237,14546298.00,7520,34.80,29.10,-10.10
22-March-2021,665.00,684.25,656.05,676.30,664.408917881039022018,59633,1296,39620697.00,38112,63.91,28.20,11.30
19-March-2021,658.20,669.60,640.35,659.70,657.718982509446457091,51342,2545,33768608.00,15915,31.00,29.25,1.50
18-March-2021,678.00,700.00,638.00,661.45,656.866598309198962082,47788,1850,31390341.00,7304,15.28,62.00,-16.55
17-March-2021,705.00,706.00,661.20,671.25,687.405721278874101269,65370,2481,44935712.00,18924,28.95,44.80,-33.75
16-March-2021,674.90,707.95,670.00,702.30,694.202231156776611322,80586,2338,55942981.00,19005,23.58,37.95,27.40
15-March-2021,688.90,703.30,655.00,667.25,689.945875302817799311,78430,3183,54112455.00,20331,25.92,48.30,-21.65
12-March-2021,663.00,684.00,663.00,679.55,673.399716147345332559,31002,1381,20876738.00,10095,32.56,21.00,16.55
10-March-2021,654.00,670.00,649.00,656.00,661.126587464154035231,29292,896,19365720.00,5298,18.09,21.00,2.00
9-March-2021,654.50,667.00,643.00,644.95,657.686716791979949874,20349,962,13383267.00,9169,45.06,24.00,-9.55
8-March-2021,640.10,657.00,631.10,653.25,645.059456461453133666,18030,964,11630422.00,6828,37.87,25.90,13.15
5-March-2021,655.00,660.45,625.00,630.05,636.605933635196323579,29594,1294,18839716.00,10933,36.94,35.45,-24.95
4-March-2021,660.00,675.90,651.50,659.35,665.221145287310849569,10111,612,6726051.00,3120,30.86,24.40,-0.65
3-March-2021,656.40,681.80,652.15,665.55,669.331644111718974949,34730,1257,23245888.00,12716,36.61,29.65,9.15
2-March-2021,641.65,663.50,641.65,650.50,655.979530952183641335,12067,515,7915705.00,4576,37.92,21.85,8.85
1-March-2021,655.00,669.00,645.90,652.10,659.548794344148466102,47526,1658,31345716.00,19142,40.28,23.10,-2.90
26-February-2021,634.95,665.00,634.35,655.00,646.365534036878116664,25869,1308,16720830.00,9010,34.83,30.65,20.05
25-February-2021,651.35,663.55,651.35,656.45,658.178089695309825402,14605,817,9612691.00,7115,48.72,12.20,5.10
24-February-2021,644.00,660.00,626.50,651.35,646.453628852365401431,56037,2075,36225322.00,27430,48.95,33.50,7.35
23-February-2021,650.00,663.50,634.00,643.00,649.066944778335572367,70715,2781,45898769.00,30851,43.63,29.50,-7.00
22-February-2021,601.90,655.10,598.00,643.25,638.934556094775906365,154132,5591,98480261.00,56946,36.95,57.10,41.35
19-February-2021,615.00,618.40,590.35,595.95,600.477826608070315621,20024,988,12023968.00,6046,30.19,28.05,-19.05
18-February-2021,620.00,626.00,612.40,615.30,619.200715467169288764,25997,473,16097361.00,4443,17.09,13.60,-4.70
17-February-2021,600.00,628.65,600.00,617.90,619.291547251274798079,26867,1129,16638506.00,9102,33.88,28.65,17.90
16-February-2021,625.00,632.30,615.80,621.20,623.345669998876783106,17806,749,11099293.00,4776,26.82,16.50,-3.80
15-February-2021,628.00,636.25,620.90,623.50,627.475559113423725421,19987,864,12541354.00,9183,45.94,15.35,-4.50
12-February-2021,639.30,641.60,623.60,626.35,633.815985643290999447,14488,562,9182726.00,4635,31.99,18.00,-12.95
11-February-2021,638.00,644.50,631.15,634.70,637.579520132663108255,19297,745,12303372.00,4222,21.88,13.35,-3.30
10-February-2021,642.00,650.05,631.10,634.30,639.003551020408163265,24500,925,15655587.00,4759,19.42,18.95,-7.70
9-February-2021,649.90,668.40,635.00,639.75,651.936711268945399200,31538,1147,20560780.00,5752,18.24,33.40,-10.15
8-February-2021,637.00,666.00,631.45,645.65,648.959727179239005504,66124,2294,42911813.00,16496,24.95,34.55,8.65
5-February-2021,657.00,689.05,628.75,641.10,665.467042400274695999,168914,6129,112406700.00,34414,20.37,60.30,-15.90
4-February-2021,630.00,665.00,626.20,657.10,647.669798408611130442,43107,1934,27919102.00,8777,20.36,38.80,27.10
3-February-2021,649.00,649.00,622.00,627.25,634.211533058625210713,42712,1452,27088443.00,10655,24.95,27.00,-21.75
2-February-2021,624.00,672.90,611.20,638.05,637.707368977762107436,79414,3176,50642893.00,15835,19.94,61.70,14.05
1-February-2021,612.90,644.40,611.00,619.95,625.144161676646706586,40080,1734,25055778.00,8202,20.46,33.40,7.05
29-January-2021,632.00,646.35,589.80,605.50,622.373866237703396646,80815,3203,50297144.00,13427,16.61,56.55,-26.50
28-January-2021,620.00,653.95,583.80,634.85,624.128241448692152917,186375,7499,116321901.00,34731,18.64,70.15,14.85
27-January-2021,560.35,678.00,560.35,638.00,643.793317072718335852,323481,12093,208254906.00,39001,12.06,117.65,77.65
25-January-2021,618.10,638.00,556.95,573.35,589.123809147016933059,252760,13897,148906934.00,59957,23.72,81.05,-44.75
22-January-2021,511.00,608.90,511.00,602.85,574.741814770956377449,406189,22400,233453803.00,95376,23.48,97.90,91.85
21-January-2021,512.00,526.90,501.05,507.45,516.349983517034786223,69769,2997,36025222.00,35694,51.16,25.85,-4.55
20-January-2021,490.00,507.00,490.00,501.80,501.226905343097369134,36870,1371,18480236.00,14881,40.36,17.00,11.80
19-January-2021,486.00,495.00,480.00,490.10,487.274614367562802996,22690,1349,11056261.00,8533,37.61,15.00,4.10
18-January-2021,490.05,495.00,478.45,480.40,483.812846010547582189,38113,2014,18439559.00,16485,43.25,16.55,-9.65
15-January-2021,507.70,516.90,490.10,494.30,500.411918143437222685,37187,2235,18608818.00,17887,48.10,26.80,-13.40
14-January-2021,521.15,521.15,499.85,505.35,506.692557495741056218,18784,1044,9517713.00,8385,44.64,21.30,-15.80
13-January-2021,520.00,531.90,511.00,517.90,522.950231108244652262,18606,863,9730012.00,5591,30.05,20.90,-2.10
12-January-2021,525.10,535.50,518.00,523.50,528.939294212951242975,19751,1044,10447080.00,11545,58.45,17.50,-1.60
11-January-2021,539.95,544.95,532.00,535.35,538.656598042524468444,17778,817,9576237.00,7112,40.00,12.95,-4.60
8-January-2021,535.20,542.70,531.00,535.50,537.486884422110552763,19900,1031,10695989.00,9395,47.21,11.70,0.30
7-January-2021,545.90,553.20,529.30,535.20,538.009203095586697343,23905,615,12861110.00,8857,37.05,23.90,-10.70
6-January-2021,551.90,551.90,523.40,536.50,538.814637002341920374,17080,812,9202954.00,6848,40.09,28.50,-15.40
5-January-2021,522.00,553.20,519.65,548.25,542.743072495946478914,68459,4132,37155648.00,45281,66.14,33.55,26.25
4-January-2021,524.80,527.75,516.60,525.25,521.816720604099244875,9270,619,4837241.00,3745,40.40,11.15,0.45
1-January-2021,515.95,516.00,510.25,513.00,512.620274914089347079,5820,177,2983450.00,2904,49.90,5.75,-2.95
31-December-2020,520.90,520.90,509.00,512.40,513.485075682557646060,7069,293,3629826.00,2748,38.87,11.90,-8.50
30-December-2020,521.00,521.00,509.20,514.45,512.712517094939897790,13893,716,7123115.00,5788,41.66,11.80,-6.55
29-December-2020,521.65,521.65,512.05,515.20,515.554133080448869922,18981,586,9785733.00,9505,50.08,9.60,-6.45
28-December-2020,516.00,525.75,506.15,516.45,518.316288889404449806,43103,1657,22340987.00,12992,30.14,19.60,0.45
